FID,BPID,Miles,STREET_NAM,FROM_ROAD,TO_ROAD,BLOCK,WARD,WIDTH__fee,Final_Rati,Rating_Cat,FC_Code,FC_Descrip,Date_Enter,Shape__Length
1006,SYR2431,0.167721317006,Mitchell Ave,Armstrong,Cornell,200300,13,30,7,Good,19,Local,1899/12/30 00:00:00+00,370.000042786864
1007,SYR2432,0.0704090766541,Mitchell Ave,Cornell,South,100,13,30,9,Excellent,19,Local,2021/07/19 00:00:00+00,155.205916514164
1008,SYR2433,0.0677175942131,Monroe St,Renwick,Almond,100,15,27,4,Poor,19,Local,2021/07/19 00:00:00+00,148.925680045132
1009,SYR2434,0.0603728370212,Montana St,Fellows,Westmoreland,100,17,30,6,Fair,19,Local,2021/07/22 00:00:00+00,132.759615864944
1010,SYR2435,0.0590778879866,Montana St.,Westmoreland,Cumberland,200,17,30,7,Good,19,Local,2021/07/22 00:00:00+00,129.912512405966
1011,SYR2436,0.0645032893729,Montana St.,Cumberland,Meadowbrook,300,17,30,6,Fair,19,Local,2021/07/22 00:00:00+00,141.842375873262
1012,SYR2437,0.064456978229,Montana St.,Meadowbrook,Crawford,400,17,30,5,Poor,19,Local,2021/07/19 00:00:00+00,141.78421497627
1013,SYR2438,0.0935819524624,Montgomery St,Erie Blvd.,Washington,100,15,46,8,Good,19,Local,1899/12/30 00:00:00+00,206.574842337586
1014,SYR2439,0.0606046222553,Montgomery St,Washington,Fayette,200,15,30,7,Good,17,Collector,1899/12/30 00:00:00+00,133.777600828565
1015,SYR244,0.0946509566276,Beech St. S,Fayette St.,Genesee,300,16,24,7,Good,19,Local,2021/07/16 00:00:00+00,208.926775108788
1016,SYR2440,0.112096619166,Montgomery St,Fayette,Jefferson,300,15,38,8,Good,17,Collector,1899/12/30 00:00:00+00,247.435304045753
1017,SYR2441,0.107127154425,Montgomery St,Jefferson,Madison,400,15,45,5,Poor,17,Collector,2021/07/22 00:00:00+00,236.448470041157
1018,SYR2442,0.0831078934867,Montgomery St,Madison,Harrison,500,15,45,6,Fair,17,Collector,2021/07/22 00:00:00+00,183.438553577988
1019,SYR2443,0.105112841489,Montgomery St,Harrison,Adams,600,15,45,5,Poor,17,Collector,2021/07/22 00:00:00+00,232.003648089381
1020,SYR2445,0.0929704227501,Montgomery St,New,Taylor,800,9,0,5,Poor,19,Local,2021/07/23 00:00:00+00,205.188977631127
1021,SYR2446,0.0748431631695,Montgomery St,Taylor,Burt,900,18,30,5,Poor,19,Local,2021/07/23 00:00:00+00,165.178582837061
1022,SYR2447,0.188828381804,Montgomery St,Burt,Raynor,1000,18,30,4,Poor,19,Local,2021/07/23 00:00:00+00,416.730116356563
1023,SYR2448,0.118605030073,Monticello Dr  N,Seneca Tnpk,Orlando,100,14,28,8,Good,19,Local,2021/07/16 00:00:00+00,261.602592995317
1024,SYR2449,0.165332407273,Monticello Dr  N,Orlando,Clarence,200,14,28,8,Good,19,Local,2021/07/16 00:00:00+00,364.675115611907
1025,SYR245,0.177909700688,Beech St. S,Genesee,Madison,400,16,24,7,Good,19,Local,2021/07/16 00:00:00+00,391.998540526888
1026,SYR2450,0.0806843064992,Monticello Dr  N,Clarence,E. Glen,400,14,28,7,Good,19,Local,2021/07/16 00:00:00+00,177.973990656033
1027,SYR2453,0.107349023826,Monticello Dr S,Seneca Tnpk,Phelps Pl.,100,14,26,9,Excellent,19,Local,2021/07/19 00:00:00+00,236.77142643882
1028,SYR10,0.0712272470225,Academy Place,Brooklea Dr.,Norman Av.,300,13,28,9,Excellent,19,Local,2021/07/19 00:00:00+00,157.082409567482
1029,SYR2959,0.0588520711143,"Salina St., S.",Anderson,W. Florence,4200,14,40,7,Good,16,Minor Arterial,2021/07/23 00:00:00+00,129.807603331901
1030,SYR100,0.0932664206168,Arlington Ave.,Charmouth,Glenwood,300,13,36,5,Poor,19,Local,2021/07/22 00:00:00+00,205.778286256662
1031,SYR2474,0.0713449796216,Mountainview Ave,Audubon Pkwy,Foxboro Rd,600,17,27,6,Fair,19,Local,2021/07/16 00:00:00+00,156.931469220285
1032,SYR296,0.247399807394,Berger Ave.,W. Newell,Onon. Crk. Blvd.,100,13,25,7,Good,19,Local,2021/07/16 00:00:00+00,545.805256770307
1033,SYR2960,0.109670761286,"Salina St., S.",W. Florence,W. Glen,4300,14,40,5,Poor,16,Minor Arterial,2021/07/23 00:00:00+00,241.911628357664
1034,SYR2961,0.0943647760677,"Salina St., S.",W. Glen,Clarence,4400,14,40,5,Poor,16,Minor Arterial,2021/07/23 00:00:00+00,208.14559580182
1035,SYR2962,0.0840816730616,"Salina St., S.",Clarence,Minerva,4500,14,40,5,Poor,16,Minor Arterial,2021/07/23 00:00:00+00,185.460190355373
1036,SYR2963,0.0643967888063,"Salina St., S.",Minerva,Seeley Ave,4600,14,40,5,Poor,16,Minor Arterial,2021/07/23 00:00:00+00,142.04093571948
1037,SYR2964,0.0957216127827,"Salina St., S.",Seeley Ave,Seneca Tnpk,4700,14,40,9,Excellent,16,Minor Arterial,2021/07/23 00:00:00+00,211.130223313979
1038,SYR2965,0.224455961894,"Salina St., S.",Seneca Tnpk,Byrne Pl.,4800,14,40,6,Fair,16,Minor Arterial,2021/07/23 00:00:00+00,495.041187978731
1039,SYR2966,0.100257646292,"Salina St., S.",Byrne Pl.,Weymouth Rd,4900,14,40,7,Good,16,Minor Arterial,2021/07/23 00:00:00+00,221.113530925633
1040,SYR2967,0.0594549678959,"Salina St., S.",Weymouth Rd,E. Cheltenham,5000,14,40,7,Good,16,Minor Arterial,2021/07/23 00:00:00+00,131.12221421509
1041,SYR2968,0.0604132566624,"Salina St., S.",E. Cheltenham,Warrington,5100,14,40,7,Good,16,Minor Arterial,2021/07/23 00:00:00+00,133.233927813422
1042,SYR2969,0.0644076716117,"Salina St., S.",Warrington,Harding Pl.,5200,14,40,7,Good,16,Minor Arterial,2021/07/23 00:00:00+00,142.040392750029
1043,SYR297,0.0665102806128,Berkeley Dr.,Stratford,Dorset,100,16,32,9,Excellent,19,Local,2021/07/20 00:00:00+00,146.74000088265
1044,SYR2970,0.0710157763307,"Salina St., S.",Harding Pl.,Brampton Rd.,5300,14,40,7,Good,16,Minor Arterial,2021/07/23 00:00:00+00,156.611966375011
1045,SYR2971,0.0631253321186,"Salina St., S.",Brampton Rd.,Searlwyn,5400,14,40,7,Good,16,Minor Arterial,2021/07/23 00:00:00+00,139.207511025443
1046,SYR2972,0.0585349654315,"Salina St., S.",Searlwyn,Conifer Dr,5500,14,40,7,Good,16,Minor Arterial,2021/07/23 00:00:00+00,129.083875728295
1047,SYR2973,0.11618568923,"Salina St., S.",Conifer Dr,Richfield,5500,14,40,7,Good,16,Minor Arterial,2021/07/23 00:00:00+00,256.2124983838
1048,SYR2974,0.0541423687538,"Salina St., S.",Richfield,Maplewood,5600,14,40,7,Good,16,Minor Arterial,2021/07/23 00:00:00+00,119.390619809464
1049,SYR2975,0.0729537674013,"Salina St., S.",Maplewood,Oakley Dr.,5700,14,40,6,Fair,16,Minor Arterial,2021/07/23 00:00:00+00,160.870092526245
1050,SYR2976,0.071022966382,"Salina St., S.",Oakley Dr.,Parrish La.,5800,14,40,6,Fair,16,Minor Arterial,2021/07/23 00:00:00+00,156.609563101497
1051,SYR2977,0.0481691099436,"Salina St., S.",Parrish La.,Dorwin Ave.,5900,14,40,6,Fair,16,Minor Arterial,2021/07/23 00:00:00+00,106.211886217027
1052,SYR2978,0.110472302892,Salisbury Pk Dr,Mountainview,Fayette Blvd,500,17,32,6,Fair,19,Local,2021/07/16 00:00:00+00,243.858043047911
1053,SYR2979,0.139170721943,Salisbury Pk Dr,Fayette Blvd.,Salt Springs Rd,600,17,32,6,Fair,19,Local,2021/07/16 00:00:00+00,307.196021178739
1054,SYR298,0.095654673135,Berkeley Dr.,Dorset,Terrace,200,16,32,9,Excellent,19,Local,2021/07/20 00:00:00+00,210.858868445668
1055,SYR2980,0.298284628831,Salisbury Rd.,Avery Ave,Benham,100,8,29,9,Excellent,17,Collector,2021/06/10 00:00:00+00,656.033177560492
1056,SYR2981,0.0515144355537,Salisbury Rd.,Benham,Montrose,200,8,29,8,Good,17,Collector,2021/06/10 00:00:00+00,113.327675051945
1057,SYR2982,0.0529390359201,Salt Springs Rd,E. Genesee,Bruce,100,17,0,7,Good,16,Minor Arterial,1899/12/30 00:00:00+00,116.440266184427
1058,SYR2983,0.0543585977306,Salt Springs Rd.,Bruce,Fenway,200,17,25,7,Good,16,Minor Arterial,2021/07/19 00:00:00+00,119.575322851156
1059,SYR2984,0.0595436675796,Salt Springs Rd.,Fenway,Genesee Pk. Dr.,300,17,25,7,Good,16,Minor Arterial,2021/07/19 00:00:00+00,130.978355630334
1060,SYR2985,0.0607817694269,Salt Springs Rd.,Genesee Pk. Dr.,Beattie,400,17,25,6,Fair,16,Minor Arterial,2021/07/19 00:00:00+00,133.703708431044
1061,SYR2986,0.110619853491,Salt Springs Rd.,Beattie,East Ave,500,17,25,6,Fair,16,Minor Arterial,2021/07/16 00:00:00+00,243.334549209143
1062,SYR2987,0.121194202443,Salt Springs Rd.,East Ave,Seeley Rd.,600,17,25,7,Good,16,Minor Arterial,2021/07/16 00:00:00+00,266.594667821746
1063,SYR2988,0.10720262497,Salt Springs Rd.,Seeley Rd.,Gorland,700,17,34,7,Good,16,Minor Arterial,2021/07/16 00:00:00+00,235.820591498098
1064,SYR2989,0.0742535251532,Salt Springs Rd.,Gorland,Ball Ave,800,17,34,7,Good,16,Minor Arterial,2021/07/16 00:00:00+00,163.339794719737
1065,SYR299,0.197734810402,Berkeley Dr.,Terrace,Broad,300,16,32,7,Good,19,Local,2021/07/20 00:00:00+00,435.669014223144
1066,SYR2990,0.131094237655,Salt Springs Rd.,Ball Ave,Salisbury Pk.,900,17,36,6,Fair,16,Minor Arterial,2021/07/16 00:00:00+00,288.376994384601
1067,SYR2991,0.0635603090176,Salt Springs Rd.,Salisbury Pk.,Melbourne,1000,17,36,7,Good,16,Minor Arterial,2021/07/16 00:00:00+00,139.821572086136
1068,SYR2992,0.0645155405154,Salt Springs Rd.,Melbourne,Audubon Pkwy,1100,17,36,6,Fair,16,Minor Arterial,2021/07/16 00:00:00+00,141.919853990889
1069,SYR2993,0.0594291578487,Salt Springs Rd.,Audubon Pkwy,Springfield Rd.,1200,17,36,6,Fair,16,Minor Arterial,2021/07/16 00:00:00+00,130.722300456292
1070,SYR2994,0.111138791519,Salt Springs Rd.,Springfield Rd.,Albert Rd.,1300,17,36,5,Poor,19,Local,2021/07/19 00:00:00+00,244.44584103434
1071,SYR2995,0.131872749779,Salt Springs Rd.,Albert Rd.,Carlton Dr.,1400,17,36,6,Fair,19,Local,2021/07/19 00:00:00+00,290.056590696097
1072,SYR2996,0.173203885277,Salt Springs Rd.,Carlton Dr.,Barrington Rd.,1500,17,36,5,Poor,19,Local,2021/07/19 00:00:00+00,381.426224977063
1073,SYR2997,0.116976138821,Salt Springs Rd.,Barrington Rd.,Sherbrooke,1600,17,36,6,Fair,19,Local,2021/07/19 00:00:00+00,257.682712347647
1074,SYR2998,0.112162017816,Salt Springs Rd.,Sherbrooke,Manor Dr.,1700,17,36,6,Fair,19,Local,2021/07/19 00:00:00+00,246.978461193313
1075,SYR2999,0.107365452517,Salt St,N. Salina,Butternut,100,9,21,5,Poor,19,Local,2021/07/22 00:00:00+00,236.839705446916
1076,SYR3,0.122451514691,Aberdeen Terr.,Burnet,Caleb,100,5,22,6,Fair,19,Local,2021/06/17 00:00:00+00,270.223401642906
1077,SYR30,0.11207782818,"Adams St., E.",University Av.,Walnut,1100,16,30,9,Excellent,16,Minor Arterial,2021/07/20 00:00:00+00,246.486972741909
1078,SYR300,0.16927198286,Berkshire Ave.,Butternut,Wadsworth,100,3,27,4,Poor,19,Local,2021/06/25 00:00:00+00,372.475357204105
1079,SYR3000,0.0938907234388,Sand St,W. Genesee,Belden/690,100,2,20,5,Poor,19,Local,2021/07/15 00:00:00+00,207.269146323965
1080,SYR3001,0.182155103958,Sand St.,Belden,Edison,200,2,20,8,Good,19,Local,2021/07/15 00:00:00+00,401.024813977539
1081,SYR3002,0.0546510608461,Sand St.,Marquette,Spencer,300,2,20,6,Fair,19,Local,2021/07/15 00:00:00+00,120.646966804102
1082,SYR3003,0.10396707566,Saturn Rd,Lafayette Rd.,dead end,100,14,24,7,Good,19,Local,2021/10/14 00:00:00+00,228.494359896808
1083,SYR3004,0.146572750873,Schiller Ave,Highland St.,Wadsworth,100,4,24,4,Poor,19,Local,2021/06/17 00:00:00+00,322.504675423522
1084,SYR3005,0.11920534199,Schneider St.,Butternut,Seward,100,4,16,5,Poor,19,Local,2021/07/15 00:00:00+00,262.453911285858
1085,SYR3006,0.166724754677,Schoeck Ave,Sedwick Dr.,Woodlawn Terr,100,4,30,6,Fair,19,Local,2021/06/17 00:00:00+00,367.353378381329
1086,SYR3007,0.0636529854703,School St,St. Mark's,Lowell,100,7,0,7,Good,19,Local,2021/10/14 00:00:00+00,140.091090441333
1087,SYR3008,0.0502164435891,School St,Lowell,Fayette St.,200,7,0,7,Good,19,Local,2021/10/14 00:00:00+00,110.547908351578
1088,SYR3009,0.112631063492,Schuler St,Winton,Teall,100,6,29,6,Fair,19,Local,2021/06/23 00:00:00+00,247.776852969151
1089,SYR301,0.0720134683692,Berkshire Ave.,Wadsworth,Herz,200,3,27,6,Fair,19,Local,2021/06/25 00:00:00+00,158.463203624482
1090,SYR3010,0.0799620511518,Schuyler St,W. Fayette,Lowell,200,7,27,7,Good,19,Local,2021/06/02 00:00:00+00,176.017142270156
1091,SYR3011,0.0764839084091,Schuyler St,Lowell,Emerson,300,7,27,8,Good,19,Local,2021/06/02 00:00:00+00,168.357368910075
1092,SYR3012,0.126895979835,Schuyler St,Emerson,Milton,400,7,27,7,Good,19,Local,2021/06/02 00:00:00+00,279.311419466673
1093,SYR3013,0.113699786768,Schuyler St,Milton,Willis,500,7,27,8,Good,19,Local,2021/06/02 00:00:00+00,250.265354299939
1094,SYR3014,0.113418320728,Schuyler St,Willis,Avery,600,7,27,8,Good,19,Local,2021/06/02 00:00:00+00,249.642603068567
1095,SYR3015,0.112888343192,Schuyler St,Avery,Myrtle,700,7,27,8,Good,19,Local,2021/06/02 00:00:00+00,248.481279750074
1096,SYR3016,0.096470649508,Scott Ave,E. Genesee,Scottholm Blvd.,100,17,28,7,Good,19,Local,2021/07/19 00:00:00+00,212.787531153264
1097,SYR3017,0.23205041783,Scott Ave,Scottholm Blvd.,Meadowbrook,200,17,28,7,Good,19,Local,2021/07/19 00:00:00+00,511.814012741771
1098,SYR3018,0.235813210456,Scott Ave,Meadowbrook,Mineola,300,17,29,7,Good,19,Local,2021/07/19 00:00:00+00,520.290639234173
1099,SYR3019,0.0743707229017,Scott Ave,Mineola,Euclid,400,17,29,8,Good,19,Local,2021/07/19 00:00:00+00,164.117159603457
1100,SYR302,0.0742011919122,Berkshire Ave.,Herz,Darlington,300,3,27,6,Fair,19,Local,2021/06/25 00:00:00+00,163.277518755385
1101,SYR3020,0.141535281466,Scott Ave,Euclid,City Line,500,17,29,6,Fair,19,Local,2021/07/19 00:00:00+00,312.323389011662
1102,SYR3021,0.0654862418572,Scott Ave West,Scott Ave,Crawford,100,17,34,6,Fair,19,Local,2021/07/19 00:00:00+00,144.226028342859
1103,SYR3023,0.218506844805,Scottholm Blvd,Scottholm Terr.,Scott Ave,200,17,30,6,Fair,19,Local,2021/07/19 00:00:00+00,481.504323716059
1104,SYR3024,0.0760221396194,Scottholm Blvd,Scott Ave,Ramsey Ave,300,17,30,6,Fair,19,Local,2021/07/19 00:00:00+00,167.274270014454
1105,SYR3025,0.065303733899,Scottholm Blvd,Ramsey Ave,Bradford Pkwy,400,17,30,5,Poor,19,Local,2021/07/19 00:00:00+00,143.687813000783
