FID,OBJECTID,BPID,Road_Class,FC,Miles,Rating_202,Rating_Cat,STREET_NAM,FROM_STREE,TO_STREET,BLOCK,WARD,WIDTH,Feet,Shape__Len,Shape__Length
3411,3391,SYR8015,2,19,0.134069502815,9,Excellent,Ostrom Place,Euclid,Dead End,100,0,0,707.886974865,295.874760839,295.874760822669
3412,3392,SYR8018,2,19,0.0615636353373,6,Fair,Bank Alley,Fayette,Washington,100,0,0,325.055994581,135.894634365,135.894634366508
3413,3393,SYR802,2,19,0.0584676531007,7,Good,Coughlin Ave.,Norwood,Ashdale,300,4,27,308.709208372,128.651180411,128.651180401697
3414,3394,SYR8020,2,19,0.0477556212494,5,Poor,Morton Avenue,Crescent,Dead End,100,0,0,252.149680197,105.198558772,105.1985587624
3415,3395,SYR8024,2,19,0.0677950411847,9,Excellent,McCormick Avenue,West Street,Granger,200,0,0,357.957817455,149.103268594,149.103268603122
3416,3396,SYR8025,2,19,0.0561741658033,9,Excellent,Rann Avenue,Saint Mark's Ave,School Street,100,0,0,296.599595441,123.740396214,123.740396200663
3417,3397,SYR8026,2,19,0.0381701396395,6,Fair,Leavenworth Avenue,Tracy,Erie,100,0,0,201.538337296,84.2567117935,84.2567117914417
3418,3398,SYR8027,2,19,0.124709046513,4,Poor,West Division Street,Solar,Dead End,400,0,0,658.463765588,274.623145163,274.623145171045
3419,3399,SYR803,2,19,0.0501806249123,6,Fair,Coughlin Ave.,Ashdale,N. Collingwood,400,4,27,264.953699537,110.41782283,110.417822830567
3420,3400,SYR8032,2,19,0.0979496395228,4,Poor,Gebhardt Avenue,Catabwa,East Division,100,0,0,517.174096681,216.064723274,216.064723278788
3421,3401,SYR8035,2,19,0.0552547696015,7,Good,Saint Mary's Terrace,Englert,Dead End,100,0,0,291.745183496,121.821937094,121.821937096272
3422,3402,SYR8036,2,19,0.0903347025655,8,Good,Cummings Avenue,Lodi,North Salina,100,0,0,476.967229546,199.29869968,199.298699679384
3423,3403,SYR8037,2,19,0.0598187957519,8,Good,Commonweath Avenue,Washington Square,Carbon,100,0,0,315.84324157,132.012621174,132.012621170646
3424,3404,SYR8038,2,19,0.0585122750893,8,Good,Lacy Place,Washington Square,Carbon,100,0,0,308.944812472,129.029819878,129.029819886716
3425,3405,SYR8039,2,19,0.0915284909822,4,Poor,Exchnage Place,North Salina,Park Street,100,0,0,483.270432386,201.949811918,201.949811916719
3426,3406,SYR804,2,19,0.0513544279675,7,Good,Coughlin Ave.,N. Collingwood,N. Edwards,500,4,27,271.151379668,112.999334673,112.9993346748
3427,3407,SYR8040,2,16,0.0819494101181,7,Good,Van Buren Street,Renwick,Burt,300,0,0,432.692885424,180.683588023,180.683588031878
3428,3408,SYR8041,2,16,0.159370793865,8,Good,Almond Street,Jackson,Adams,1000,0,0,841.477791607,351.748116867,351.748116872049
3429,3409,SYR8042,2,16,0.0624163268774,8,Good,Almond Street,Taylor,Jackson,1100,0,0,329.558205913,137.747598892,137.747598881294
3430,3410,SYR8043,2,16,0.0717319718174,8,Good,Almond Street,Burt,Taylor,1200,0,0,378.744811196,158.308803637,158.30880364322
3431,3411,SYR8044,2,19,0.156853766055,7,Good,Maple Terrace,Maple Street,Bassett,0,0,0,828.187884769,345.038820666,345.038820661734
3432,3412,SYR8047,20,14,0.259630048694,7,Good,South State Street,Calthrom,Brighton,0,0,0,1370.8466571,572.7928467,572.792846696953
3433,3413,SYR806,2,19,0.0629475702435,7,Good,Coughlin Ave.,N. Midler,Rigi,700,4,27,332.363170885,138.509573769,138.509573770068
3434,3414,SYR807,2,19,0.0992340766301,6,Fair,Coughlin Ave.,Rigi,Colby,800,4,27,523.955924607,218.355517916,218.355517925453
3435,3415,SYR808,20,16,0.0603946203899,5,Poor,Court St,Sunset,Lodi,100,2,34,318.883595659,133.248038865,133.248038869838
3436,3416,SYR809,20,16,0.0873208030768,5,Poor,Court St,Lodi,N. Salina,200,2,34,461.053840246,192.645376994,192.645376986782
3437,3417,SYR81,2,19,0.0645507910832,8,Good,Andover Rd.,Buckingham,Kensington,200,19,21,340.828176919,141.931874266,141.931874267673
3438,3418,SYR811,20,16,0.0902667224559,6,Fair,Court St,Park,Carbon,400,1,34,476.608294567,199.153686348,199.153686343685
3439,3419,SYR812,20,16,0.0907956411928,6,Fair,Court St,Carbon,Spring,500,1,34,479.400985498,200.323615513,200.323615513772
3440,3420,SYR813,20,16,0.0953304201018,6,Fair,Court St,Spring,1st North,600,1,34,503.344618138,210.335152281,210.335152281442
3441,3421,SYR814,20,16,0.0937046405719,6,Fair,Court St,1st North,2nd North,700,1,34,494.76050222,206.748932648,206.748932647488
3442,3422,SYR815,20,16,0.0776294664662,6,Fair,Court St,2nd North,Court Terr.,800,1,34,495.069908287,171.285413048,171.285413049394
3443,3423,SYR818,2,16,0.115452280829,7,Good,Court St,Brace,Burdick,1000,1,35,609.588042776,254.258611954,254.258611957934
3444,3424,SYR820,20,16,0.073321184325,4,Poor,Court St,Willumae,7th North,1200,1,35,387.135853236,161.489426146,161.489426147761
3445,3425,SYR821,20,16,0.0901847915069,5,Poor,Court St,7th North,Ross Park,1300,1,36,476.175699156,198.703701895,198.703701884783
3446,3426,SYR825,20,16,0.0537326633127,6,Fair,Court St,Loma,Malverne,1700,1,37,283.708462291,118.394438262,118.394438267223
3447,3427,SYR826,20,16,0.0565092896173,6,Fair,Court St,Malverne,Wadsworth,1800,1,37,298.369049179,124.516688692,124.516688688562
3448,3428,SYR827,20,16,0.0542336508087,8,Good,Court St,Wadsworth,Harding,1900,1,36,286.35367627,119.503356791,119.503356795402
3449,3429,SYR828,20,16,0.0513723256664,8,Good,Court St,Harding,Maplehurst,2000,1,36,271.245879518,113.198629783,113.198629773569
3450,3430,SYR83,2,19,0.14951548048,5,Poor,Anneta St.,Craddock,Summit,100,13,21,789.441736933,328.711146735,328.711146734649
3451,3431,SYR830,20,16,0.0790169319226,8,Good,Court St,Darlington,City Line,2200,1,36,417.209400551,174.112589134,174.112589132269
3452,3432,SYR831,20,16,0.0744018539262,0,Not Rated,"Court St., W.",Sunset,Genant,100,2,36,392.841788731,164.27398491,164.273984913454
3453,3433,SYR832,2,17,0.0922951076046,5,Poor,"Court St., W.",Genant,N. Clinton,200,2,36,487.318168153,203.755639276,203.755639288967
3454,3434,SYR833,2,17,0.138546346427,6,Fair,"Court St., W.",N. Clinton,Solar,300,2,36,731.524709133,305.742678293,305.742678281599
3455,3435,SYR835,2,19,0.18137566178,6,Fair,Court Terrace,Turtle,Danforth,100,1,18,957.663494197,399.473381185,399.473381175757
3456,3436,SYR838,2,19,0.06519184786,9,Excellent,Coykendall Ave,Chemung,dead end,100,7,21,344.212956701,143.811192966,143.811192980257
3457,3437,SYR840,2,19,0.0552155504642,7,Good,Craddock St,Annetta,Charmouth,200,13,25,291.538106451,121.827897114,121.827897123727
3458,3438,SYR841,2,19,0.0542364496522,7,Good,Craddock St,Charmouth,Hillview,300,13,25,286.368454164,119.666106661,119.666106657455
3459,3439,SYR842,2,19,0.0663023896789,7,Good,Craddock St,Hillview,Glenwood,400,13,25,350.076617505,146.285250929,146.285250928987
3460,3440,SYR843,2,19,0.0584919658805,10,Excellent,Crafton Ave,Valley Dr.,Academy Pl.,100,13,26,308.837579849,128.534854866,128.534854873021
3461,3441,SYR844,2,19,0.0500376938618,10,Excellent,Crafton Ave,Academy Pl.,dead end,200,13,26,264.19902359,109.955820588,109.955820587424
3462,3442,SYR846,2,19,0.060493325704,6,Fair,Craig St,Griffiths,High,200,3,27,319.404759717,133.468850918,133.468850913379
3463,3443,SYR847,2,19,0.0628104004848,6,Fair,Craig St,High,Becker,300,3,27,331.63891456,138.580821283,138.580821283202
3464,3444,SYR848,2,19,0.0579986740821,6,Fair,Craig St,Becker,Warham,400,3,27,306.232999154,127.968027872,127.968027859506
3465,3445,SYR849,2,19,0.0814099513494,6,Fair,Craig St,Warham,Grant Blvd.,500,3,27,429.844543125,179.63457577,179.634575782279
3466,3446,SYR85,2,19,0.0520077501554,6,Fair,Apple St.,d. e. @ creek,Sackett,200,2,27,274.600920821,114.39331152,114.39331151567
3467,3447,SYR850,2,19,0.0809898855252,6,Fair,Craton St,Sherwood,Winton,100,6,28,427.626595573,178.161386513,178.161386512761
3468,3448,SYR851,2,19,0.0701512335644,6,Fair,Craton St,Winton,Teall,200,6,28,370.39851322,154.317518215,154.317518210997
3469,3449,SYR852,2,19,0.138087825605,6,Fair,Crawford Ave,Scottholm Terr.,Scott,100,17,28,729.103719195,304.474495721,304.474495713851
3470,3450,SYR853,2,19,0.132536588148,6,Fair,Crawford Ave,Scott,Sunnyside Rd.,200,17,28,699.79318542,292.382907765,292.382907770263
3471,3451,SYR854,2,19,0.0866950917476,5,Poor,Crawford Ave.,Sunnyside Rd.,Meadowbrook,300,17,28,457.750084428,191.1485902,191.148590191382
3472,3452,SYR855,2,19,0.123516140636,6,Fair,Crawford Ave.,Meadowbrook,Mineola Dr.,400,17,28,652.165222557,272.497185006,272.497184997417
3473,3453,SYR856,2,19,0.0649386385467,7,Good,Crawford Ave.,Mineola Dr.,Euclid Ave.,500,17,28,342.876011527,143.196936103,143.196936113415
3474,3454,SYR857,2,19,0.0832969675252,5,Poor,Crawford Ave.,Euclid Ave.,Montana,600,17,28,439.807988533,183.698933793,183.698933775017
3475,3455,SYR858,2,19,0.17828949508,6,Fair,Crawford Ave.,Montana,Sherbourne,700,17,29,941.36853402,393.430447064,393.430447088439
3476,3456,SYR859,2,19,0.0778189238199,6,Fair,Crawford Ave.,Sherbourne,Broad St.,800,17,29,410.883917769,171.602315733,171.602315723904
3477,3457,SYR86,2,19,0.149272199225,5,Poor,Apple St.,Sackett,Lakeview,300,2,27,788.15721191,328.339788255,328.339788255952
3478,3458,SYR860,2,19,0.126620525807,5,Poor,Crawford Ave.,Broad St.,City Line,900,17,29,668.556376263,279.371163519,279.371163502927
3479,3459,SYR861,2,19,0.0810485812505,10,Excellent,Crehange St,Hatch,Kirk Park Dr.,100,19,20,427.936509003,178.241713468,178.24171347335
3480,3460,SYR862,2,19,0.0991995438831,10,Excellent,Crescent Ave,South,W. Kennedy,100,12,32,523.773591703,218.120060194,218.120060192374
3481,3461,SYR864,2,19,0.146498464018,7,Good,Crestline Dr,Sunnycrest,Plymouth,100,5,18,773.511890014,323.260538899,323.260538911956
3482,3462,SYR865,2,19,0.178474318736,10,Excellent,Crestview Dr,dead end,Riverdale,100,13,28,942.344402928,393.436978895,393.436978898213
3483,3463,SYR866,2,19,0.0629137549484,10,Excellent,Crestview Dr,Riverdale,Merritt,200,13,28,332.184626127,138.761767089,138.761767080374
3484,3464,SYR867,2,19,0.0590003763818,6,Fair,Crippen Ave,S. Salina,Crippen Pl.,100,14,26,311.521987296,129.677491001,129.67749100511
3485,3465,SYR869,2,19,0.114385909533,6,Fair,Crippen Pl,Crippen Av.,dead end,100,14,30,603.957602336,251.920643796,251.920643795418
3486,3466,SYR870,2,19,0.16026186882,5,Poor,Croly St,Dakin,E. Fayette,100,17,35,846.182667367,353.758097311,353.758097300114
3487,3467,SYR871,2,19,0.22964121846,4,Poor,Croly St.,E. Fayette,E. Genesee,200,17,30,1212.50563347,506.881192051,506.881192057087
3488,3468,SYR872,2,19,0.099916917719,7,Good,Crossett St,Summit,Beverly,100,12,25,527.561325556,219.854974499,219.854974500008
3489,3469,SYR873,2,19,0.0760206858737,7,Good,Crossett St,Beverly,Clairmonte,200,12,25,401.389221413,167.154764586,167.154764586927
3490,3470,SYR874,2,19,0.0644113540268,7,Good,Crossett St,Clairmonte,Hubbell,300,12,25,340.091949262,141.621801113,141.621801110811
3491,3471,SYR875,2,19,0.0724659548152,7,Good,Crossett St,Hubbell,Roberts,400,12,25,382.620241424,159.331537299,159.331537304634
3492,3472,SYR876,2,19,0.0546867696079,7,Good,Crossett St,Roberts,Robineau,500,12,25,288.74614353,120.240116354,120.24011635454
3493,3473,SYR877,2,19,0.0498691612614,8,Good,Crossett St,Robineau,Stinard,600,12,25,263.30917146,109.648251625,109.648251620734
3494,3474,SYR878,2,19,0.0641249130597,8,Good,Crossett St,Stinard,S. Geddes,700,11,25,338.579540955,140.992824077,140.992824077856
3495,3475,SYR879,2,19,0.100563553449,7,Good,"Crouse Ave., N.",Erie Blvd,Burnet,100,6,32,530.97556221,221.991330789,221.991330789744
3496,3476,SYR88,2,19,0.105326287624,7,Good,Arch St.,Burnet,Caleb,100,5,18,556.122798652,232.536861222,232.536861232188
3497,3477,SYR880,2,19,0.0735786427731,4,Poor,"Crouse Ave., N.",Burnet,Hawley,200,6,32,388.495233842,162.426154491,162.426154480674
3498,3478,SYR881,2,19,0.0643986532626,5,Poor,"Crouse Ave., N.",Hawley,Lodi,300,6,32,340.024889227,142.163434391,142.163434402835
3499,3479,SYR884,2,17,0.111337571928,7,Good,"Crouse Ave., S.",E. Fayette,E. Genesee,300,15,36,587.862379782,245.759657781,245.759657778076
3500,3480,SYR885,2,17,0.103657850412,9,Excellent,"Crouse Ave., S.",E. Genesee,Madison,400,15,36,547.313450176,228.802406506,228.802406504772
3501,3481,SYR886,2,17,0.0801892326035,9,Excellent,"Crouse Ave., S.",Madison,Harrison,500,15,36,423.399148147,176.996760591,176.996760587474
3502,3482,SYR887,2,17,0.105257329366,9,Excellent,"Crouse Ave., S.",Harrison,Adams,600,15,36,555.75869905,232.3227928,232.322792804279
3503,3483,SYR888,2,17,0.0747514157032,9,Excellent,"Crouse Ave., S.",Adams,Marshall,700,16,36,394.687474913,164.986972361,164.986972360033
3504,3484,SYR889,2,17,0.0738199132223,10,Excellent,"Crouse Ave., S.",Marshall,Waverly,800,16,36,389.769141814,162.92763653,162.927636528618
3505,3485,SYR89,2,19,0.0669107434295,7,Good,Arch St.,Caleb,Sunnycrest,200,5,18,353.288725308,147.727473516,147.727473506352
3506,3486,SYR891,2,19,0.0835777941523,7,Good,Croyden Rd,Sherbourne,Broad St.,100,17,27,441.290753124,184.432028315,184.432028320101
3507,3487,SYR892,2,19,0.0987304229367,6,Fair,Croyden Rd,Broad St.,City Line,200,17,27,521.296633106,217.855498534,217.855498529646
3508,3488,SYR894,2,19,0.27384820726,7,Good,Culbert St,1st North,Grant Blvd.,100,1,33,1445.91853433,604.233288615,604.233288607765
3509,3489,SYR895,2,19,0.0544806417404,7,Good,Culver Dr,S. Glencove,N. Glencove,100,5,23,287.657788389,120.289387195,120.289387212379
3510,3490,SYR896,2,19,0.0555704763932,7,Good,Culver Dr,N. Glencove,Winthrop,200,5,23,293.412115356,122.681368356,122.681368344271
3511,3491,SYR898,2,19,0.110181135048,4,Poor,Cumberland Ave,E. Genesee,dead end,100,17,27,581.756393053,243.187594414,243.18759441888
3512,3492,SYR9,2,19,0.0773760564715,10,Excellent,Academy Place,Stacy Pl,Brooklea Dr.,200,13,28,408.54557817,170.645847668,170.645847670901
3513,3493,SYR90,2,19,0.166921042094,9,Excellent,Archer Rd.,Bellevue,Glenwood,100,11,28,881.343102257,368.320043229,368.320043232145
3514,3494,SYR900,2,19,0.153870728369,6,Fair,Cumberland Ave,Euclid Ave.,Montana,500,17,27,812.437445788,339.579827428,339.579827428121
3515,3495,SYR901,2,19,0.148469748254,5,Poor,Cumberland Ave.,Montana,Dakota,600,17,29,783.92027078,327.648987156,327.648987153209
3516,3496,SYR902,2,19,0.0978968657137,8,Good,Cumberland Ave.,Broad St.,Spaid,900,19,26,516.895450968,216.02821442,216.02821441847
3517,3497,SYR903,2,19,0.147368504727,8,Good,Cumberland Ave.,Spaid,Tecumseh,1000,19,26,778.10570496,325.187017245,325.187017248895
3518,3498,SYR904,2,19,0.0910298247106,8,Good,Cumberland Ave.,Tecumseh,Sherman,1100,19,26,480.637474472,200.862828278,200.862828286566
3519,3499,SYR905,2,19,0.157008229982,8,Good,Cumberland Ave.,Sherman,Lewiston,1200,19,26,829.003454307,346.438177434,346.438177429857
3520,3500,SYR906,2,19,0.0799479704777,8,Good,Cumberland Ave.,Lewiston,Colvin,1300,19,26,422.125284122,176.400306477,176.400306465307
3521,3521,SYR930,2,19,0.0907277651623,8,Good,Danforth St,Park St.,Carbon,600,1,30,479.042600057,200.165047895,200.165047894113
3522,3522,SYR931,2,19,0.091516652095,8,Good,Danforth St,Carbon,Spring,700,1,30,483.207923062,201.916107092,201.916107086795
3523,3523,SYR932,2,19,0.0945394938447,8,Good,Danforth St,Spring,1st North,800,1,30,499.1685275,208.58506773,208.585067738094
3524,3524,SYR933,2,19,0.0931830959752,8,Good,Danforth St,1st North,2nd North,900,1,30,492.006746749,205.597657299,205.59765729548
3525,3525,SYR934,2,19,0.0756903753475,8,Good,Danforth St,2nd North,Court Terr.,1000,1,30,399.645181835,167.007275038,167.007275041482
3526,3526,SYR935,2,19,0.067186741898,8,Good,Danforth St,Court Terr.,Grant Blvd.,1100,1,30,354.745997221,148.251794017,148.251794019234
3527,3527,SYR936,2,19,0.160151443893,7,Good,Darlington Rd,Grant,Listman,100,3,30,845.599623755,353.652733556,353.652733570633
3528,3528,SYR937,2,19,0.0756746287996,8,Good,Darlington Rd,Listman,Berkshire,200,3,0,399.562040062,167.113657457,167.113657445519
3529,3529,SYR939,2,19,0.0576108261949,7,Good,Darlington Rd,Briggs,Huntley,400,3,0,304.185162309,127.226711564,127.22671156151
3530,3530,SYR94,2,19,0.0500605329855,6,Fair,Ardmore Pl.,Wadsworth,dead end @ C.L.,100,1,21,264.319614164,110.371690329,110.371690331666
3531,3531,SYR940,2,19,0.137283557557,7,Good,Darlington Rd,Huntley,Orwood,500,3,0,724.857183903,302.872326017,302.872326011365
3532,3532,SYR941,2,19,0.0551203679274,7,Good,Darlington Rd,Orwood,Hillside,700,3,0,291.035542657,121.506755632,121.506755638077
3533,3533,SYR942,2,19,0.0678311745341,7,Good,Darlington Rd,Hillside,Wilmore,800,3,0,358.14860154,149.524223164,149.524223159961
3534,3534,SYR943,2,19,0.0706649676973,7,Good,Darlington Rd,Wilmore,Court,900,3,0,373.111029442,155.777699514,155.777699524076
3535,3535,SYR944,2,19,0.12598611721,8,Good,Davis St,Sabine,Barrett,100,10,30,665.206698868,277.059802304,277.059802306489
3536,3536,SYR945,2,19,0.149334362028,8,Good,Davis St,Barrett,Delaware/Geddes,200,10,30,788.485431506,328.406288174,328.406288178805
3537,3537,SYR946,2,19,0.221665468982,8,Good,Dawes Ave,S. Salina,Slayton,100,14,26,987.6952063,487.236952961,487.236952956212
3538,3538,SYR948,2,19,0.153872424887,6,Fair,De Long Ave,1st North,dead end,100,1,26,812.446403405,339.493538993,339.493538990322
3539,3539,SYR949,2,19,0.11904998427,9,Excellent,De Palma Ave,Grand Av,dead end,100,11,23,628.583916945,262.735901012,262.735901017038
3540,3540,SYR95,2,19,0.0715351594477,8,Good,Argonne Dr.,Hancock,Reed,100,11,26,377.705641884,157.368826621,157.36882662133
3541,3541,SYR950,2,19,0.107502929244,5,Poor,Dearborn Pl,W. Castle,Cortland,100,12,25,567.615466407,237.102661206,237.102661208897
3542,3542,SYR953,2,19,0.135262652625,5,Poor,Deforest Rd.,dead end,Genesee St.,300,17,27,714.18680586,298.549306425,298.549306426821
3543,3543,SYR954,2,19,0.171622605535,5,Poor,Deforest Rd.,Genesee St.,Hillsboro Pkwy,200,17,28,906.167357224,377.850295852,377.850295847134
3544,3544,SYR959,2,17,0.207916551355,7,Good,Delaware St,Sabine,Geddes,500,10,35,1097.79939115,457.761878456,457.761878460431
3545,3545,SYR961,2,17,0.232784923933,8,Good,Delaware St,Grand,Wilbur,700,8,35,1229.10439837,513.398663334,513.398663341658
3546,3546,SYR963,2,19,0.131366260986,6,Fair,Delhi St,Hawley,dead end,200,6,25,693.613858004,290.007618817,290.007618813305
3547,3547,SYR964,2,19,0.0895904452496,6,Fair,Dell St,Beech,Wescott,100,17,24,473.037550918,197.042321151,197.042321156831
3548,3548,SYR965,2,19,0.177994008905,5,Poor,Delray Ave,Seeley Rd.,Ball Ave.,100,17,27,939.808367017,391.50617723,391.50617723481
3549,3549,SYR966,2,19,0.129487662234,6,Fair,Delray Ave,Ball Ave.,Salisbury Pk.,200,17,27,683.694856596,284.81616438,284.816164375264
3550,3550,SYR968,2,19,0.157469441699,7,Good,Demong Dr.,Phillips Rd,Albert,200,17,31,831.438652172,346.948642564,346.948642567862
3551,3551,SYR969,2,19,0.140547557126,5,Poor,Demong Dr.,Albert,Carlton,300,17,31,742.091101625,309.285527717,309.285527722216
3552,3552,SYR971,2,19,0.0967171478619,6,Fair,Demong Dr.,Doll,Gifford,500,17,23,510.666540711,212.85043154,212.850431543851
3553,3553,SYR972,2,19,0.0753457268189,6,Fair,Demong Dr.,Gifford,Barrington,600,17,23,397.825437604,165.727096261,165.727096256349
3554,3554,SYR973,2,19,0.0798020613118,6,Fair,Demong Dr.,Barrington,Manor Dr.,700,17,23,421.354883727,175.567063085,175.567063080874
3555,3555,SYR975,2,19,0.0804973677884,8,Good,Devine St,Erie Blvd.,Lynch,100,6,31,425.026101923,177.610894501,177.610894498408
3556,3556,SYR976,2,19,0.0867523484375,9,Excellent,Dewey Ave,W. Genesee,Waite,100,2,25,458.05239975,191.438514704,191.438514708486
3557,3557,SYR977,2,19,0.494022237756,5,Poor,Dewitt Rd,E. Genesee St,E. Genesee St,100,17,23,2608.43741535,1088.68778873,1088.68778872659
3558,3558,SYR978,2,17,0.129481494217,9,Excellent,Dewitt St.,James,Highland,100,4,30,683.662289468,285.554424161,285.554424164409
3559,3559,SYR98,2,19,0.0695158346554,6,Fair,Arlington Ave.,Onondaga Pk.,Colvin,100,12,36,367.04360698,153.338748876,153.338748878424
3560,3560,SYR980,2,18,0.0718122699333,6,Fair,Dewitt St.,Park St.,Farmer,300,4,27,379.168785248,158.53771667,158.537716669369
3561,3561,SYR981,2,18,0.088090718355,7,Good,Dewitt St.,Farmer,Sidney,400,4,27,465.118992915,194.499300544,194.49930055674
3562,3562,SYR982,2,18,0.0874682020624,5,Poor,Dewitt St.,Sidney,Rugby Rd.,500,4,27,461.832106889,193.128793802,193.128793799385
3563,3563,SYR983,2,18,0.110342451189,7,Good,Dewitt St.,Rugby Rd.,Elsner,600,4,27,582.608142278,243.640501643,243.640501635015
3564,3564,SYR984,2,18,0.0620436272845,7,Good,Dewitt St.,Elsner,Scoville,700,4,27,327.590352062,136.997566622,136.997566618699
3565,3565,SYR985,2,18,0.122494988398,7,Good,Dewitt St.,Scoville,Mertens,800,4,27,646.773538739,270.485114495,270.485114499648
3566,3566,SYR986,2,18,0.0874662573715,7,Good,Dewitt St.,Mertens,Grant Blvd.,900,4,27,461.821838921,193.14178296,193.141782959555
3567,3567,SYR987,2,19,0.123028099332,10,Excellent,Diana Ave,Thayer,Jean,100,14,28,649.588364473,271.415324869,271.4153248778
